"raw_name","clean_name","query_name","name_category","n_distinct_groups","group_conflict","taxa_group","usageKey","scientificName","canonicalName","rank","code","status","type","formattedName","matchType","confidence","timeTaken","domain","kingdom","phylum","subphylum","infraphylum","parvphylum","megaclass","class","domainKey","kingdomKey","phylumKey","subphylumKey","infraphylumKey","parvphylumKey","megaclassKey","classKey","value","verbatim_name","verbatim_kingdom","verbatim_phylum","verbatim_class","verbatim_checklistKey","is_alternative","authorship","genericName","specificEpithet","order","family","subfamily","genus","species","orderKey","familyKey","subfamilyKey","genusKey","speciesKey","infraspecificEpithet","subspecies","subspeciesKey","acceptedUsageKey","acceptedScientificName","note","superorder","superorderKey","form","formKey","suborder","infraorder","suborderKey","infraorderKey","subclass","infraclass","subclassKey","infraclassKey","infragenericEpithet","tribe","subgenus","tribeKey","subgenusKey","superfamily","superfamilyKey","series_zoology","supertribe","subtribe","series_zoologyKey","supertribeKey","subtribeKey","is_synonym","final_usageKey","coarsest_rank","match_status"
"Acanthorhynchus superciliosus","Acanthorhynchus superciliosus","Acanthorhynchus superciliosus","full_name",1,FALSE,"bird","8ZSY","Acanthorhynchus superciliosus Gould, 1837","Acanthorhynchus superciliosus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Acanthorhynchus</i> <i>superciliosus</i> Gould, 1837","EXACT",100,18,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Acanthorhynchus superciliosus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Gould, 1837","Acanthorhynchus","superciliosus","Passeriformes","Meliphagidae",NA,"Acanthorhynchus","Acanthorhynchus superciliosus","3RL","CKJ",NA,"MD9","8ZSY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"8ZSY","class","matched"
"Acanthorhynchus tenuirostris","Acanthorhynchus tenuirostris","Acanthorhynchus tenuirostris","full_name",1,FALSE,"bird","8ZSZ","Acanthorhynchus tenuirostris (Latham, 1801)","Acanthorhynchus tenuirostris","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Acanthorhynchus</i> <i>tenuirostris</i> (Latham, 1801)","EXACT",100,15,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Acanthorhynchus tenuirostris",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Latham, 1801)","Acanthorhynchus","tenuirostris","Passeriformes","Meliphagidae",NA,"Acanthorhynchus","Acanthorhynchus tenuirostris","3RL","CKJ",NA,"MD9","8ZSZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"8ZSZ","class","matched"
"Acanthornis magna","Acanthornis magna","Acanthornis magna","full_name",1,FALSE,"bird","64G9Z","Acanthornis magna (Gould, 1855)","Acanthornis magna","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Acanthornis</i> <i>magna</i> (Gould, 1855)","EXACT",100,14,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Acanthornis magna",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Gould, 1855)","Acanthornis","magna","Passeriformes","Acanthizidae",NA,"Acanthornis","Acanthornis magna","3RL","6232S",NA,"MDC","64G9Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"64G9Z","class","matched"
"Accipiter atricapillus","Accipiter atricapillus","Accipiter atricapillus","full_name",1,FALSE,"bird","LYHKM","Accipiter atricapillus Wilson, A, 1812","Accipiter atricapillus","SPECIES","ZOOLOGICAL","SYNONYM","SCIENTIFIC","<i>Accipiter</i> <i>atricapillus</i> Wilson, A, 1812","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",TRUE,"Accipiter atricapillus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Wilson, A, 1812","Accipiter","atricapillus","Accipitriformes","Accipitridae",NA,"Astur","Astur atricapillus","MB","5W6",NA,"CTQ6H","CTQ6J",NA,NA,NA,"CTQ6J","Astur atricapillus (A. Wilson, 1812)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"CTQ6J","class","matched"
"Accipiter bicolor","Accipiter bicolor","Accipiter bicolor","full_name",1,FALSE,"bird","64G6T","Accipiter bicolor (Vieillot, 1817)","Accipiter bicolor","SPECIES","ZOOLOGICAL","SYNONYM","SCIENTIFIC","<i>Accipiter</i> <i>bicolor</i> (Vieillot, 1817)","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",TRUE,"Accipiter bicolor",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Vieillot, 1817)","Accipiter","bicolor","Accipitriformes","Accipitridae",NA,"Astur","Astur bicolor","MB","5W6",NA,"CTQ6H","CVWC9",NA,NA,NA,"CVWC9","Astur bicolor (Vieillot, 1817)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"CVWC9","class","matched"
"Accipiter chionogaster","Accipiter chionogaster","Accipiter chionogaster","full_name",1,FALSE,"bird","64G77","Accipiter chionogaster (Kaup, 1852)","Accipiter chionogaster","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>chionogaster</i> (Kaup, 1852)","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter chionogaster",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Kaup, 1852)","Accipiter","chionogaster","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter chionogaster","MB","5W6",NA,"627QR","64G77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"64G77","class","matched"
"Accipiter chionogaster chionogaster","Accipiter chionogaster chionogaster","Accipiter chionogaster chionogaster","full_name",1,FALSE,"bird","64G77","Accipiter chionogaster (Kaup, 1852)","Accipiter chionogaster","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>chionogaster</i> (Kaup, 1852)","HIGHERRANK",100,26,"Eukaryota",NA,NA,"Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda",NA,"CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter chionogaster chionogaster",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Kaup, 1852)","Accipiter","chionogaster",NA,NA,NA,NA,NA,"MB","5W6",NA,"627QR","64G77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"64G77","class","manual"
"Accipiter cirrhocephalus","Accipiter cirrhocephalus","Accipiter cirrhocephalus","full_name",1,FALSE,"bird","VP3MK","Accipiter cirrocephalus","Accipiter cirrocephalus","SPECIES",NA,"ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>cirrocephalus</i>","VARIANT",99,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter cirrhocephalus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,NA,"Accipiter","cirrocephalus","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter cirrocephalus","MB","5W6",NA,"627QR","VP3MK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VP3MK","class","matched"
"Accipiter cooperi","Accipiter cooperi","Accipiter cooperi","full_name",1,FALSE,"bird","VP2T6","Accipiter cooperii (Bonaparte, 1828)","Accipiter cooperii","SPECIES",NA,"ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>cooperii</i> (Bonaparte, 1828)","VARIANT",99,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter cooperi",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Bonaparte, 1828)","Accipiter","cooperii","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter cooperii","MB","5W6",NA,"627QR","VP2T6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VP2T6","class","matched"
"Accipiter cooperii","Accipiter cooperii","Accipiter cooperii","full_name",1,FALSE,"bird","VP2T6","Accipiter cooperii (Bonaparte, 1828)","Accipiter cooperii","SPECIES",NA,"ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>cooperii</i> (Bonaparte, 1828)","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter cooperii",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Bonaparte, 1828)","Accipiter","cooperii","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter cooperii","MB","5W6",NA,"627QR","VP2T6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VP2T6","class","matched"
"Accipiter gentilis","Accipiter gentilis","Accipiter gentilis","full_name",1,FALSE,"bird","93V5","Accipiter gentilis (Linnaeus, 1758)","Accipiter gentilis","SPECIES","ZOOLOGICAL","SYNONYM","SCIENTIFIC","<i>Accipiter</i> <i>gentilis</i> (Linnaeus, 1758)","EXACT",100,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",TRUE,"Accipiter gentilis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Linnaeus, 1758)","Accipiter","gentilis","Accipitriformes","Accipitridae",NA,"Astur","Astur gentilis","MB","5W6",NA,"CTQ6H","CVW3C",NA,NA,NA,"CVW3C","Astur gentilis (Linnaeus, 1758)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"CVW3C","class","matched"
"Accipiter gentilis laingi","Accipiter gentilis laingi","Accipiter gentilis laingi","full_name",1,FALSE,"bird","5FCT5","Accipiter gentilis laingi (Taverner, 1940)","Accipiter gentilis laingi","SUBSPECIES","ZOOLOGICAL","SYNONYM","SCIENTIFIC","<i>Accipiter</i> <i>gentilis</i> <i>laingi</i> (Taverner, 1940)","EXACT",100,12,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",TRUE,"Accipiter gentilis laingi",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Taverner, 1940)","Accipiter","gentilis","Accipitriformes","Accipitridae",NA,"Astur","Astur atricapillus","MB","5W6",NA,"CTQ6H","CTQ6J","laingi","Astur atricapillus laingi","CTQ6K","CTQ6K","Astur atricapillus laingi Taverner, 1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"CTQ6K","class","matched"
"Accipiter getilis","Accipiter getilis","Accipiter getilis","full_name",1,FALSE,"bird","627QR","Accipiter Brisson, 1760","Astur gentilis","GENUS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> Brisson, 1760","HIGHERRANK",98,17,"Eukaryota",NA,NA,"Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda",NA,"CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter getilis",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Brisson, 1760",NA,NA,NA,NA,NA,NA,NA,"MB","5W6",NA,"627QR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CVW3C","class","manual"
"Accipiter melanoleucus","Accipiter melanoleucus","Accipiter melanoleucus","full_name",1,FALSE,"bird","VP3HN","Accipiter melanoleucus","Accipiter melanoleucus","SPECIES",NA,"ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>melanoleucus</i>","EXACT",100,8,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter melanoleucus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,NA,"Accipiter","melanoleucus","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter melanoleucus","MB","5W6",NA,"627QR","VP3HN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"VP3HN","class","matched"
"Accipiter nisus","Accipiter nisus","Accipiter nisus","full_name",1,FALSE,"bird","93VP","Accipiter nisus (Linnaeus, 1758)","Accipiter nisus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>nisus</i> (Linnaeus, 1758)","EXACT",100,5,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter nisus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Linnaeus, 1758)","Accipiter","nisus","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter nisus","MB","5W6",NA,"627QR","93VP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"93VP","class","matched"
"Accipiter sp.","Accipiter sp.","Accipiter","higher_rank_expected",1,FALSE,"bird","627QR","Accipiter Brisson, 1760","Accipiter","GENUS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> Brisson, 1760","EXACT",98,31,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Brisson, 1760",NA,NA,"Accipitriformes","Accipitridae",NA,"Accipiter",NA,"MB","5W6",NA,"627QR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"627QR","class","matched"
"Accipiter spp.","Accipiter spp.","Accipiter","higher_rank_expected",1,FALSE,"bird","627QR","Accipiter Brisson, 1760","Accipiter","GENUS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> Brisson, 1760","EXACT",98,31,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Brisson, 1760",NA,NA,"Accipitriformes","Accipitridae",NA,"Accipiter",NA,"MB","5W6",NA,"627QR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"627QR","class","matched"
"Accipiter straitus","Accipiter straitus","Accipiter straitus","full_name",1,FALSE,"bird","93VZ","Accipiter striatus Vieillot, 1808","Accipiter striatus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>striatus</i> Vieillot, 1808","VARIANT",98,10,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter straitus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Vieillot, 1808","Accipiter","striatus","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter striatus","MB","5W6",NA,"627QR","93VZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"93VZ","class","matched"
"Accipiter striatus","Accipiter striatus","Accipiter striatus","full_name",1,FALSE,"bird","93VZ","Accipiter striatus Vieillot, 1808","Accipiter striatus","SPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>striatus</i> Vieillot, 1808","EXACT",100,9,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter striatus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Vieillot, 1808","Accipiter","striatus","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter striatus","MB","5W6",NA,"627QR","93VZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"93VZ","class","matched"
"Accipiter striatus chionogaster","Accipiter striatus chionogaster","Accipiter striatus chionogaster","full_name",1,FALSE,"bird","CTSL6","Accipiter striatus chionogaster (Kaup, 1852)","Accipiter striatus chionogaster","SUBSPECIES","ZOOLOGICAL","SYNONYM","SCIENTIFIC","<i>Accipiter</i> <i>striatus</i> <i>chionogaster</i> (Kaup, 1852)","EXACT",100,6,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",TRUE,"Accipiter striatus chionogaster",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Kaup, 1852)","Accipiter","striatus","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter chionogaster","MB","5W6",NA,"627QR","64G77","chionogaster",NA,NA,"64G77","Accipiter chionogaster (Kaup, 1852)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"64G77","class","matched"
"Accipiter striatus venator","Accipiter striatus venator","Accipiter striatus venator","full_name",1,FALSE,"bird","7J6T5","Accipiter striatus venator Wetmore, 1914","Accipiter striatus venator","SUBSPECIES","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipiter</i> <i>striatus</i> <i>venator</i> Wetmore, 1914","EXACT",100,11,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipiter striatus venator",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Wetmore, 1914","Accipiter","striatus","Accipitriformes","Accipitridae",NA,"Accipiter","Accipiter striatus","MB","5W6",NA,"627QR","93VZ","venator","Accipiter striatus venator","7J6T5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"7J6T5","class","matched"
"Accipiter superciliosus","Accipiter superciliosus","Accipiter superciliosus","full_name",1,FALSE,"bird","93W2","Accipiter superciliosus (Linnaeus, 1766)","Accipiter superciliosus","SPECIES","ZOOLOGICAL","SYNONYM","SCIENTIFIC","<i>Accipiter</i> <i>superciliosus</i> (Linnaeus, 1766)","EXACT",100,5,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",TRUE,"Accipiter superciliosus",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"(Linnaeus, 1766)","Accipiter","superciliosus","Accipitriformes","Accipitridae",NA,"Microspizias","Microspizias superciliosus","MB","5W6",NA,"CVDLQ","CVDLS",NA,NA,NA,"CVDLS","Microspizias superciliosus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"CVDLS","class","matched"
"Accipitiridae sp.","Accipitiridae sp.","Accipitiridae","higher_rank_expected",1,FALSE,"bird","V2","Aves","Accipitridae","CLASS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Aves</i>","HIGHERRANK",88,7,"Eukaryota",NA,NA,"Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda",NA,"CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipitiridae",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5W6","class","manual"
"Accipitreidae sp.","Accipitreidae sp.","Accipitreidae","higher_rank_expected",1,FALSE,"bird","V2","Aves","Accipitridae","CLASS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Aves</i>","HIGHERRANK",88,5,"Eukaryota",NA,NA,"Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda",NA,"CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipitreidae",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5W6","class","manual"
"Accipitrid sp.","Accipitrid sp.","Accipitrid","higher_rank_expected",1,FALSE,"bird","V2","Aves","Accipitridae","CLASS","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Aves</i>","HIGHERRANK",100,1,"Eukaryota",NA,NA,"Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda",NA,"CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipitrid",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5W6","class","manual"
"Accipitridae sp.","Accipitridae sp.","Accipitridae","higher_rank_expected",1,FALSE,"bird","5W6","Accipitridae Vigors, 1824","Accipitridae","FAMILY","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipitridae</i> Vigors, 1824","EXACT",98,7,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipitridae",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Vigors, 1824",NA,NA,"Accipitriformes","Accipitridae",NA,NA,NA,"MB","5W6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5W6","class","matched"
"Accipitridae spp.","Accipitridae spp.","Accipitridae","higher_rank_expected",1,FALSE,"bird","5W6","Accipitridae Vigors, 1824","Accipitridae","FAMILY","ZOOLOGICAL","ACCEPTED","SCIENTIFIC","<i>Accipitridae</i> Vigors, 1824","EXACT",98,7,"Eukaryota","Animalia","Chordata","Vertebrata","Gnathostomata","Osteichthyes","Tetrapoda","Aves","CS5HF","N","CH2","8V4V3","8V4V5","8VVWB","9CK8W","V2",FALSE,"Accipitridae",NA,NA,"Aves","7ddf754f-d193-4cc9-b351-99906754a03b",FALSE,"Vigors, 1824",NA,NA,"Accipitriformes","Accipitridae",NA,NA,NA,"MB","5W6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"5W6","class","matched"
